Delta	agency	region	item	verbed_by	RRact	numiterations
0.0071	good_agent	verb_by	27	devoured_by	0.129344941455312	21
0.0071	good_agent	verb_by	28	dismissed_by	0.120990113048161	18
0.0071	good_agent	verb_by	29	examined_by	0.120133308905654	19
0.0071	good_agent	verb_by	30	executed_by	0.189547605507061	29
0.0071	good_agent	verb_by	31	investigated_by	0.147602403090594	21
0.0071	good_agent	verb_by	32	kicked_by	0.126690403011414	20
0.0071	good_agent	verb_by	33	lectured_by	0.118100426521123	19
0.0071	good_agent	verb_by	34	lifted_by	0.116690324458578	18
0.0071	good_agent	verb_by	35	punished_by	0.163280946354678	25
0.0071	good_agent	verb_by	36	recognized_by	0.136862925033123	21
0.0071	good_agent	verb_by	37	searched_by	0.102890947292084	16
0.0071	good_agent	verb_by	38	studied_by	0.130628721258852	20
0.0071	good_agent	verb_by	39	taught_by	0.126732629814979	19
0.0071	good_agent	verb_by	40	worshipped_by	0.172254359035526	25
0.0071	good_agent	agentNP	1	accused_by	0.224645067676327	36
0.0071	good_agent	agentNP	2	arrested_by	0.202687654017823	32
0.0071	good_agent	agentNP	3	carried_by	0.16602687872119	28
0.0071	good_agent	agentNP	4	convicted_by	0.324743500223818	46
0.0071	good_agent	agentNP	5	cured_by	0.554273249372313	64
0.0071	good_agent	agentNP	6	entertained_by	0.239715385101413	38
0.0071	good_agent	agentNP	7	evaluated_by	0.6023954652088	57
0.0071	good_agent	agentNP	8	fired_by	0.220655983672289	32
0.0071	good_agent	agentNP	9	frightened_by	0.272985211433799	39
0.0071	good_agent	agentNP	10	graded_by	0.18018257855167	27
0.0071	good_agent	agentNP	11	hired_by	0.242771278073396	35
0.0071	good_agent	agentNP	12	hypnotized_by	0.152669019921132	26
0.0071	good_agent	agentNP	13	instructed_by	0.254736136778122	38
0.0071	good_agent	agentNP	14	interrogated_by	0.213215711674597	34
0.0071	good_agent	agentNP	15	interviewed_by	0.159725343557215	24
0.0071	good_agent	agentNP	16	invited_by	0.0858883453349288	15
0.0071	good_agent	agentNP	17	questioned_by	0.21149635278989	31
0.0071	good_agent	agentNP	18	rescued_by	0.243721851836186	35
0.0071	good_agent	agentNP	19	sentenced_by	0.216306732031121	34
0.0071	good_agent	agentNP	20	served_by	0.1403287268669	24
0.0071	good_agent	agentNP	21	shot_by	0.11488971318227	20
0.0071	good_agent	agentNP	22	slaughtered_by	0.183905502686977	29
0.0071	good_agent	agentNP	23	terrorized_by	0.201813866825011	31
0.0071	good_agent	agentNP	24	tortured_by	0.140427353560888	20
0.0071	good_agent	agentNP	25	captured_by	0.22684190932384	32
0.0071	good_agent	agentNP	26	chased_by	0.137062304119268	20
0.0071	good_agent	agentNP	27	devoured_by	0.176701090222537	28
0.0071	good_agent	agentNP	28	dismissed_by	0.14331102393769	21
0.0071	good_agent	agentNP	29	examined_by	0.224507678928598	35
0.0071	good_agent	agentNP	30	executed_by	0.263765715319073	38
0.0071	good_agent	agentNP	31	investigated_by	0.272527764197926	41
0.0071	good_agent	agentNP	32	kicked_by	0.124414820464451	18
0.0071	good_agent	agentNP	33	lectured_by	0.169484444232261	24
0.0071	good_agent	agentNP	34	lifted_by	0.186782848150641	30
0.0071	good_agent	agentNP	35	punished_by	0.363793458857072	53
0.0071	good_agent	agentNP	36	recognized_by	0.21650493029249	35
0.0071	good_agent	agentNP	37	searched_by	0.184337923958187	29
0.0071	good_agent	agentNP	38	studied_by	0.190640999474741	27
0.0071	good_agent	agentNP	39	taught_by	0.199560972335824	32
0.0071	good_agent	agentNP	40	worshipped_by	0.586416298747051	59
0.0071	good_agent	mainVerb	1	accused_by	0.744550328466716	36
0.0071	good_agent	mainVerb	2	arrested_by	0.730547412687032	38
0.0071	good_agent	mainVerb	3	carried_by	0.705061952104857	43
0.0071	good_agent	mainVerb	4	convicted_by	0.778270116247735	32
0.0071	good_agent	mainVerb	5	cured_by	0.816444546559624	26
0.0071	good_agent	mainVerb	6	entertained_by	0.751989368602715	36
0.0071	good_agent	mainVerb	7	evaluated_by	0.830151980219418	24
0.0071	good_agent	mainVerb	8	fired_by	0.742848468040997	37
0.0071	good_agent	mainVerb	9	frightened_by	0.764397030709107	34
0.0071	good_agent	mainVerb	10	graded_by	0.71615276158974	41
0.0071	good_agent	mainVerb	11	hired_by	0.752438350754188	35
0.0071	good_agent	mainVerb	12	hypnotized_by	0.69134840951708	45
0.0071	good_agent	mainVerb	13	instructed_by	0.760269553999696	35
0.0071	good_agent	mainVerb	14	interrogated_by	0.738604916105952	38
0.0071	good_agent	mainVerb	15	interviewed_by	0.695210626672607	43
0.0071	good_agent	mainVerb	16	invited_by	0.578584433510433	60
0.0071	good_agent	mainVerb	17	questioned_by	0.740500949160135	38
0.0071	good_agent	mainVerb	18	rescued_by	0.755390837040884	35
0.0071	good_agent	mainVerb	19	sentenced_by	0.740985641471165	37
0.0071	good_agent	mainVerb	20	served_by	0.675100669547917	47
0.0071	good_agent	mainVerb	21	shot_by	0.631774916950392	52
0.0071	good_agent	mainVerb	22	slaughtered_by	0.716375024510896	40
0.0071	good_agent	mainVerb	23	terrorized_by	0.731335980765128	38
0.0071	good_agent	mainVerb	24	tortured_by	0.667914259418521	48
0.0071	good_agent	mainVerb	25	captured_by	0.746369651070784	36
0.0071	good_agent	mainVerb	26	chased_by	0.667496592280401	47
0.0071	good_agent	mainVerb	27	devoured_by	0.713488608982038	41
0.0071	good_agent	mainVerb	28	dismissed_by	0.676648424376958	46
0.0071	good_agent	mainVerb	29	examined_by	0.744993487700288	37
0.0071	good_agent	mainVerb	30	executed_by	0.768142323282137	33
0.0071	good_agent	mainVerb	31	investigated_by	0.767249624279546	34
0.0071	good_agent	mainVerb	32	kicked_by	0.649906547964223	50
0.0071	good_agent	mainVerb	33	lectured_by	0.706456433845948	42
0.0071	good_agent	mainVerb	34	lifted_by	0.721340088000353	40
0.0071	good_agent	mainVerb	35	punished_by	0.787252495958921	30
0.0071	good_agent	mainVerb	36	recognized_by	0.741802431499364	37
0.0071	good_agent	mainVerb	37	searched_by	0.7169788775097	40
0.0071	good_agent	mainVerb	38	studied_by	0.727576299563382	40
0.0071	good_agent	mainVerb	39	taught_by	0.732277446924538	39
0.0071	good_agent	mainVerb	40	worshipped_by	0.825734837512855	25
0.0071	good_patient	verb_by	1	accused_by	0.299013239378729	44
0.0071	good_patient	verb_by	2	arrested_by	0.793158121161804	32
0.0071	good_patient	verb_by	3	carried_by	0.75376539003047	35
0.0071	good_patient	verb_by	4	convicted_by	0.814653285234129	28
0.0071	good_patient	verb_by	5	cured_by	0.811488330283658	28
0.0071	good_patient	verb_by	6	entertained_by	0.743225455918319	38
0.0071	good_patient	verb_by	7	evaluated_by	0.629339005529707	54
0.0071	good_patient	verb_by	8	fired_by	0.690982721573813	45
0.0071	good_patient	verb_by	9	frightened_by	0.75326881130407	37
0.0071	good_patient	verb_by	10	graded_by	0.762841153384294	34
0.0071	good_patient	verb_by	11	hired_by	0.767825203184831	34
0.0071	good_patient	verb_by	12	hypnotized_by	0.739239378702073	37
0.0071	good_patient	verb_by	13	instructed_by	0.783045872110867	33
0.0071	good_patient	verb_by	14	interrogated_by	0.70001642911929	44
0.0071	good_patient	verb_by	15	interviewed_by	0.304292581902398	44
0.0071	good_patient	verb_by	16	invited_by	0.688764439284172	44
0.0071	good_patient	verb_by	17	questioned_by	0.71966917201109	42
0.0071	good_patient	verb_by	18	rescued_by	0.817577284248782	29
0.0071	good_patient	verb_by	19	sentenced_by	0.811246408845656	27
0.0071	good_patient	verb_by	20	served_by	0.745793744783112	38
0.0071	good_patient	verb_by	21	shot_by	0.773874719051925	32
0.0071	good_patient	verb_by	22	slaughtered_by	0.819994495469996	27
0.0071	good_patient	verb_by	23	terrorized_by	0.809434765207737	29
0.0071	good_patient	verb_by	24	tortured_by	0.815673440866625	28
0.0071	good_patient	verb_by	25	captured_by	0.590754548896204	59
0.0071	good_patient	verb_by	26	chased_by	0.225681686337984	32
0.0071	good_patient	verb_by	27	devoured_by	0.205556729735614	32
0.0071	good_patient	verb_by	28	dismissed_by	0.733490211864519	40
0.0071	good_patient	verb_by	29	examined_by	0.287523369400688	41
0.0071	good_patient	verb_by	30	executed_by	0.362888920038447	53
0.0071	good_patient	verb_by	31	investigated_by	0.330586345105976	49
0.0071	good_patient	verb_by	32	kicked_by	0.690415236509348	44
0.0071	good_patient	verb_by	33	lectured_by	0.624451797954657	54
0.0071	good_patient	verb_by	34	lifted_by	0.260575923704321	38
0.0071	good_patient	verb_by	35	punished_by	0.81574242254255	29
0.0071	good_patient	verb_by	36	recognized_by	0.214529335374837	33
0.0071	good_patient	verb_by	37	searched_by	0.451601743492728	64
0.0071	good_patient	verb_by	38	studied_by	0.188837115616121	29
0.0071	good_patient	verb_by	39	taught_by	0.734258760669515	39
0.0071	good_patient	verb_by	40	worshipped_by	0.79672105413326	29
0.0071	good_patient	agentNP	1	accused_by	0.741010545909726	37
0.0071	good_patient	agentNP	2	arrested_by	0.945467533453972	9
0.0071	good_patient	agentNP	3	carried_by	0.934357320456584	10
0.0071	good_patient	agentNP	4	convicted_by	0.948299415843112	8
0.0071	good_patient	agentNP	5	cured_by	0.946352477932202	8
0.0071	good_patient	agentNP	6	entertained_by	0.933265423739889	10
0.0071	good_patient	agentNP	7	evaluated_by	0.902997703342888	14
0.0071	good_patient	agentNP	8	fired_by	0.920885174298961	12
0.0071	good_patient	agentNP	9	frightened_by	0.938934915749417	10
0.0071	good_patient	agentNP	10	graded_by	0.937753944765467	10
0.0071	good_patient	agentNP	11	hired_by	0.943019646891319	10
0.0071	good_patient	agentNP	12	hypnotized_by	0.933809256968174	11
0.0071	good_patient	agentNP	13	instructed_by	0.942927757406549	9
0.0071	good_patient	agentNP	14	interrogated_by	0.926541321805855	12
0.0071	good_patient	agentNP	15	interviewed_by	0.73270777024408	38
0.0071	good_patient	agentNP	16	invited_by	0.907499642487705	14
0.0071	good_patient	agentNP	17	questioned_by	0.927816234709646	11
0.0071	good_patient	agentNP	18	rescued_by	0.946793098140167	8
0.0071	good_patient	agentNP	19	sentenced_by	0.951911070766792	9
0.0071	good_patient	agentNP	20	served_by	0.93600086871451	11
0.0071	good_patient	agentNP	21	shot_by	0.933900772019157	10
0.0071	good_patient	agentNP	22	slaughtered_by	0.944891490548352	8
0.0071	good_patient	agentNP	23	terrorized_by	0.95027034581126	9
0.0071	good_patient	agentNP	24	tortured_by	0.942855267600648	9
0.0071	good_patient	agentNP	25	captured_by	0.894481050374263	17
0.0071	good_patient	agentNP	26	chased_by	0.222828311308307	32
0.0071	good_patient	agentNP	27	devoured_by	0.601159840496939	57
0.0071	good_patient	agentNP	28	dismissed_by	0.92753887821249	11
0.0071	good_patient	agentNP	29	examined_by	0.735226844918388	38
0.0071	good_patient	agentNP	30	executed_by	0.775000473019018	32
0.0071	good_patient	agentNP	31	investigated_by	0.762875893895186	34
0.0071	good_patient	agentNP	32	kicked_by	0.915970209205697	13
0.0071	good_patient	agentNP	33	lectured_by	0.898430968167592	15
0.0071	good_patient	agentNP	34	lifted_by	0.709791212789982	42
0.0071	good_patient	agentNP	35	punished_by	0.948226239855005	8
0.0071	good_patient	agentNP	36	recognized_by	0.6559244230367	49
0.0071	good_patient	agentNP	37	searched_by	0.819879146577587	27
0.0071	good_patient	agentNP	38	studied_by	0.298033055841384	43
0.0071	good_patient	agentNP	39	taught_by	0.934711472582243	11
0.0071	good_patient	agentNP	40	worshipped_by	0.949769422316149	9
0.0071	good_patient	mainVerb	1	accused_by	0.898970988138783	15
0.0071	good_patient	mainVerb	2	arrested_by	0.979795642393392	3
0.0071	good_patient	mainVerb	3	carried_by	0.976270050011556	4
0.0071	good_patient	mainVerb	4	convicted_by	0.981696491866737	3
0.0071	good_patient	mainVerb	5	cured_by	0.980970895594109	3
0.0071	good_patient	mainVerb	6	entertained_by	0.975761772410705	4
0.0071	good_patient	mainVerb	7	evaluated_by	0.964747633236597	5
0.0071	good_patient	mainVerb	8	fired_by	0.971892964651126	5
0.0071	good_patient	mainVerb	9	frightened_by	0.978505999491094	4
0.0071	good_patient	mainVerb	10	graded_by	0.978851300693396	4
0.0071	good_patient	mainVerb	11	hired_by	0.979738122481756	4
0.0071	good_patient	mainVerb	12	hypnotized_by	0.975897776069666	4
0.0071	good_patient	mainVerb	13	instructed_by	0.97892011220284	3
0.0071	good_patient	mainVerb	14	interrogated_by	0.972338723252545	4
0.0071	good_patient	mainVerb	15	interviewed_by	0.895070826473624	16
0.0071	good_patient	mainVerb	16	invited_by	0.968824818211209	5
0.0071	good_patient	mainVerb	17	questioned_by	0.97354925790317	4
0.0071	good_patient	mainVerb	18	rescued_by	0.981403298486312	3
0.0071	good_patient	mainVerb	19	sentenced_by	0.983031541326054	3
0.0071	good_patient	mainVerb	20	served_by	0.976920673606128	4
0.0071	good_patient	mainVerb	21	shot_by	0.977397514998233	4
0.0071	good_patient	mainVerb	22	slaughtered_by	0.980840471754224	3
0.0071	good_patient	mainVerb	23	terrorized_by	0.982379337202721	3
0.0071	good_patient	mainVerb	24	tortured_by	0.980655426147991	3
0.0071	good_patient	mainVerb	25	captured_by	0.962626474858554	6
0.0071	good_patient	mainVerb	26	chased_by	0.753578816669451	35
0.0071	good_patient	mainVerb	27	devoured_by	0.844055767044659	22
0.0071	good_patient	mainVerb	28	dismissed_by	0.973839622249692	4
0.0071	good_patient	mainVerb	29	examined_by	0.895192893451939	15
0.0071	good_patient	mainVerb	30	executed_by	0.915492610343182	13
0.0071	good_patient	mainVerb	31	investigated_by	0.907769704221892	13
0.0071	good_patient	mainVerb	32	kicked_by	0.970681529485952	5
0.0071	good_patient	mainVerb	33	lectured_by	0.964138275256655	6
0.0071	good_patient	mainVerb	34	lifted_by	0.884151277810668	17
0.0071	good_patient	mainVerb	35	punished_by	0.981733090946835	3
0.0071	good_patient	mainVerb	36	recognized_by	0.863384686116095	20
0.0071	good_patient	mainVerb	37	searched_by	0.932486817205121	10
0.0071	good_patient	mainVerb	38	studied_by	0.781830162803677	31
0.0071	good_patient	mainVerb	39	taught_by	0.976104538386932	4
0.0071	good_patient	mainVerb	40	worshipped_by	0.981670100726622	3
0.0072	good_agent	verb_by	1	accused_by	0.138928292141133	21
0.0072	good_agent	verb_by	2	arrested_by	0.125219710193824	19
0.0072	good_agent	verb_by	3	carried_by	0.111737921628398	18
0.0072	good_agent	verb_by	4	convicted_by	0.157952054783638	22
0.0072	good_agent	verb_by	5	cured_by	0.175276102122478	26
0.0072	good_agent	verb_by	6	entertained_by	0.123604017753801	19
0.0072	good_agent	verb_by	7	evaluated_by	0.180289914101421	27
0.0072	good_agent	verb_by	8	fired_by	0.122713497807802	19
0.0072	good_agent	verb_by	9	frightened_by	0.13476567010154	21
0.0072	good_agent	verb_by	10	graded_by	0.152099495259128	23
0.0072	good_agent	verb_by	11	hired_by	0.131658716237769	20
0.0072	good_agent	verb_by	12	hypnotized_by	0.123367334773222	18
0.0072	good_agent	verb_by	13	instructed_by	0.1405986867947	21
0.0072	good_agent	verb_by	14	interrogated_by	0.112169498462426	18
0.0072	good_agent	verb_by	15	interviewed_by	0.126713231521851	18
0.0072	good_agent	verb_by	16	invited_by	0.1410305034021	21
0.0072	good_agent	verb_by	17	questioned_by	0.131831700787638	20
0.0072	good_agent	verb_by	18	rescued_by	0.153641339455471	23
0.0072	good_agent	verb_by	19	sentenced_by	0.155249072706299	22
0.0072	good_agent	verb_by	20	served_by	0.1193816922997	19
0.0072	good_agent	verb_by	21	shot_by	0.131082869483601	19
0.0072	good_agent	verb_by	22	slaughtered_by	0.147171954822668	21
0.0072	good_agent	verb_by	23	terrorized_by	0.155131486804967	22
0.0072	good_agent	verb_by	24	tortured_by	0.149597894509004	23
0.0072	good_agent	verb_by	25	captured_by	0.142513144361932	21
0.0072	good_agent	verb_by	26	chased_by	0.120559602721079	19
0.0072	good_agent	verb_by	27	devoured_by	0.14282585887879	20
0.0072	good_agent	verb_by	28	dismissed_by	0.120990113048161	18
0.0072	good_agent	verb_by	29	examined_by	0.120133308905654	19
0.0072	good_agent	verb_by	30	executed_by	0.200590302014522	28
0.0072	good_agent	verb_by	31	investigated_by	0.147602403090594	21
0.0072	good_agent	verb_by	32	kicked_by	0.126690403011414	20
0.0072	good_agent	verb_by	33	lectured_by	0.118100426521123	19
0.0072	good_agent	verb_by	34	lifted_by	0.116690324458578	18
0.0072	good_agent	verb_by	35	punished_by	0.163280946354678	25
0.0072	good_agent	verb_by	36	recognized_by	0.136862925033123	21
0.0072	good_agent	verb_by	37	searched_by	0.102890947292084	16
0.0072	good_agent	verb_by	38	studied_by	0.130628721258852	20
0.0072	good_agent	verb_by	39	taught_by	0.126732629814979	19
0.0072	good_agent	verb_by	40	worshipped_by	0.172254359035526	25
0.0072	good_agent	agentNP	1	accused_by	0.249977418365113	35
0.0072	good_agent	agentNP	2	arrested_by	0.202687654017823	32
0.0072	good_agent	agentNP	3	carried_by	0.19317859545078	27
0.0072	good_agent	agentNP	4	convicted_by	0.38497197754519	54
0.0072	good_agent	agentNP	5	cured_by	0.552324975102539	63
0.0072	good_agent	agentNP	6	entertained_by	0.264177167826647	37
0.0072	good_agent	agentNP	7	evaluated_by	0.600553036970616	56
0.0072	good_agent	agentNP	8	fired_by	0.220655983672289	32
0.0072	good_agent	agentNP	9	frightened_by	0.272985211433799	39
0.0072	good_agent	agentNP	10	graded_by	0.18018257855167	27
0.0072	good_agent	agentNP	11	hired_by	0.242771278073396	35
0.0072	good_agent	agentNP	12	hypnotized_by	0.179312896731309	25
0.0072	good_agent	agentNP	13	instructed_by	0.254736136778122	38
0.0072	good_agent	agentNP	14	interrogated_by	0.213215711674597	34
0.0072	good_agent	agentNP	15	interviewed_by	0.159725343557215	24
0.0072	good_agent	agentNP	16	invited_by	0.0858883453349288	15
0.0072	good_agent	agentNP	17	questioned_by	0.21149635278989	31
0.0072	good_agent	agentNP	18	rescued_by	0.243721851836186	35
0.0072	good_agent	agentNP	19	sentenced_by	0.216306732031121	34
0.0072	good_agent	agentNP	20	served_by	0.1403287268669	24
0.0072	good_agent	agentNP	21	shot_by	0.11488971318227	20
0.0072	good_agent	agentNP	22	slaughtered_by	0.183905502686977	29
0.0072	good_agent	agentNP	23	terrorized_by	0.201813866825011	31
0.0072	good_agent	agentNP	24	tortured_by	0.140427353560888	20
0.0072	good_agent	agentNP	25	captured_by	0.22684190932384	32
0.0072	good_agent	agentNP	26	chased_by	0.137062304119268	20
0.0072	good_agent	agentNP	27	devoured_by	0.192963352421667	30
0.0072	good_agent	agentNP	28	dismissed_by	0.14331102393769	21
0.0072	good_agent	agentNP	29	examined_by	0.224507678928598	35
0.0072	good_agent	agentNP	30	executed_by	0.306217076644791	45
0.0072	good_agent	agentNP	31	investigated_by	0.272527764197926	41
0.0072	good_agent	agentNP	32	kicked_by	0.124414820464451	18
0.0072	good_agent	agentNP	33	lectured_by	0.169484444232261	24
0.0072	good_agent	agentNP	34	lifted_by	0.186782848150641	30
0.0072	good_agent	agentNP	35	punished_by	0.363793458857072	53
0.0072	good_agent	agentNP	36	recognized_by	0.24242730067934	34
0.0072	good_agent	agentNP	37	searched_by	0.184337923958187	29
